zip,Year,had_fire,prior_fire_count,prior_total_acres,prior_max_acres,had_prior_fire,prior_total_acres_log,prior_max_acres_log,mean_tmax,max_tmax,mean_tmin,min_tmin,total_precip,mean_precip,min_precip,temp_range,fire_season_mean_tmax,fire_season_max_tmax,fire_season_total_precip,Avg Fire Risk Score,Avg PPC,Earned Exposure,Earned Premium,Cov A Amount Weighted Avg,Cov C Amount Weighted Avg,CAT Cov A Fire -  Incurred Losses,CAT Cov A Fire -  Number of Claims,Non-CAT Cov A Fire -  Incurred Losses,Non-CAT Cov A Fire -  Number of Claims,Number of High Fire Risk Exposure,Number of Very High Fire Risk Exposure,Number of Low Fire Risk Exposure,Number of Moderate Fire Risk Exposure,Number of Negligible Fire Risk Exposure,total_population,median_income,total_housing_units,average_household_size,educational_attainment_bachelor_or_higher,poverty_status,housing_value,housing_vacancy_number,median_monthly_housing_costs,owner_occupied_housing_units,renter_occupied_housing_units
93256.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.39666666666666667,4.46,565.0,340990.0,103916.44666666667,39941.84166666667,16912.0,1.0,0.0,0.0,0.0,0.0,232.0,7.0,326.0,5900.0,70878.0,1484.0,4.37,88.0,1087.0,240000.0,134.0,1248.0,604.0,746.0
93257.0,2020.0,1,1.0,496.1956,496.1956,1.0,6.208983510039876,6.208983510039876,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.6549999999999999,2.6,11314.0,7215038.0,138659.00833333333,55431.48333333333,376689.0,3.0,1536550.0,17.0,22.0,4.0,6412.0,220.0,4655.0,79340.0,58261.0,25020.0,3.27,4217.0,15342.0,276400.0,1277.0,1147.0,13165.0,10578.0
93258.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.38833333333333336,2.0,47.0,22227.0,88473.67166666668,25940.426666666666,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,26.0,1241.0,51214.0,381.0,3.65,35.0,372.0,187500.0,43.0,1064.0,144.0,194.0
93260.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,2.7616666666666667,4.36,324.0,301811.0,170663.055,77913.18833333334,0.0,0.0,0.0,0.0,171.0,64.0,36.0,52.0,4.0,151.0,56250.0,503.0,2.52,6.0,8.0,360500.0,443.0,1160.0,55.0,5.0
93261.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.22,4.16,191.0,116406.0,112929.41166666667,38370.38166666667,0.0,0.0,55840.0,1.0,0.0,0.0,58.0,0.0,133.0,2197.0,51154.0,562.0,4.21,22.0,693.0,201200.0,40.0,747.0,226.0,296.0
93262.0,2020.0,0,3.0,1813.475609,1777.595,1.0,7.503551784292179,7.483579005761769,26.145486960820666,39.03225806451613,3.977985724879496,-6.280645161290322,34.5,2.875,0.0,24.59032258064516,35.18281720430108,39.03225806451613,0.0,1.4733333333333334,9.4,13.0,14596.0,74939.92,43289.35333333333,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,15.0,,163.0,,0.0,0.0,,163.0,,0.0,0.0
93263.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.2966666666666667,3.23,3480.0,2058104.0,126282.165,48445.525,10000.0,1.0,178786.0,6.0,0.0,0.0,1279.0,0.0,2203.0,23423.0,66774.0,6489.0,3.69,1026.0,5168.0,301900.0,294.0,1297.0,3931.0,2264.0
93265.0,2020.0,1,4.0,6031.13397,4654.187,1.0,8.704856119321793,8.445737360762516,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,1.5866666666666667,4.76,1684.0,1950878.0,161609.43333333332,67372.96999999999,14415398.0,74.0,9013467.0,37.0,496.0,162.0,585.0,404.0,35.0,3532.0,103672.0,1901.0,2.7,680.0,293.0,440800.0,614.0,1197.0,1213.0,74.0
93266.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.012180818193055,39.748387096774195,8.792302043422733,0.1689655172413793,106.4,8.866666666666667,0.0,25.52258064516129,35.61810752688172,39.748387096774195,0.3,0.21333333333333335,4.13,203.0,128858.0,109995.3,40858.01833333333,0.0,0.0,315515.0,1.0,0.0,0.0,41.0,1.0,160.0,1672.0,60888.0,435.0,4.67,0.0,650.0,271500.0,77.0,1047.0,195.0,163.0
93267.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.38166666666666665,4.52,848.0,564647.0,124964.135,46168.35333333333,0.0,0.0,75134.0,3.0,0.0,1.0,390.0,7.0,451.0,5879.0,44786.0,1686.0,3.9,128.0,1519.0,245600.0,180.0,812.0,954.0,552.0
93268.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.5433333333333333,3.14,3800.0,2176780.0,130787.65666666668,58166.74166666667,0.0,0.0,512884.0,9.0,2.0,0.0,2305.0,16.0,1479.0,16956.0,55473.0,6289.0,2.88,620.0,4240.0,225000.0,565.0,967.0,2808.0,2916.0
93270.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.38999999999999996,4.59,649.0,471514.0,130286.30666666666,51339.77333333334,0.0,0.0,0.0,0.0,1.0,0.0,282.0,3.0,362.0,5703.0,76795.0,1718.0,3.54,192.0,599.0,291800.0,114.0,1196.0,1078.0,526.0
93271.0,2020.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26.245040168088,37.983870967741936,12.61178809788654,4.090322580645161,157.0,13.083333333333334,0.0,23.98709677419355,34.67109677419354,37.983870967741936,0.0,2.223333333333333,4.76,741.0,858168.0,192920.5,84061.76999999999,20008.0,2.0,0.0,0.0,195.0,50.0,157.0,330.0,8.0,2218.0,83810.0,1441.0,2.0,633.0,80.0,457500.0,335.0,1608.0,759.0,347.0
93272.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.012180818193055,39.748387096774195,8.792302043422733,0.1689655172413793,106.4,8.866666666666667,0.0,25.52258064516129,35.61810752688172,39.748387096774195,0.3,0.38166666666666665,4.35,362.0,212059.0,111622.83666666667,37895.605,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1.0,206.0,4359.0,58564.0,1175.0,4.06,106.0,891.0,257500.0,102.0,1111.0,353.0,720.0
93274.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.012180818193055,39.748387096774195,8.792302043422733,0.1689655172413793,106.4,8.866666666666667,0.0,25.52258064516129,35.61810752688172,39.748387096774195,0.3,0.45166666666666666,2.46,12209.0,7689931.0,150414.31833333333,58990.35999999999,13499.0,2.0,414803.0,13.0,3.0,0.0,5908.0,2.0,6297.0,79154.0,69905.0,24493.0,3.4,3232.0,13851.0,300900.0,1366.0,1394.0,13323.0,9804.0
93275.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.012180818193055,39.748387096774195,8.792302043422733,0.1689655172413793,106.4,8.866666666666667,0.0,25.52258064516129,35.61810752688172,39.748387096774195,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
93276.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.30666666666666664,7.01,17.0,14537.0,119722.75666666667,33265.23,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,175.0,,68.0,2.92,9.0,60.0,192500.0,8.0,933.0,39.0,21.0
93277.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.012180818193055,39.748387096774195,8.792302043422733,0.1689655172413793,106.4,8.866666666666667,0.0,25.52258064516129,35.61810752688172,39.748387096774195,0.3,0.38999999999999996,3.14,9574.0,6505389.0,172440.77666666667,63118.325000000004,24013.0,3.0,1739579.0,15.0,4.0,0.0,4639.0,2.0,4931.0,53406.0,79532.0,19434.0,2.87,5670.0,5588.0,320500.0,1087.0,1478.0,11107.0,7240.0
93278.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.012180818193055,39.748387096774195,8.792302043422733,0.1689655172413793,106.4,8.866666666666667,0.0,25.52258064516129,35.61810752688172,39.748387096774195,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
93279.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.012180818193055,39.748387096774195,8.792302043422733,0.1689655172413793,106.4,8.866666666666667,0.0,25.52258064516129,35.61810752688172,39.748387096774195,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
93280.0,2020.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.4116666666666667,3.32,3293.0,1842474.0,116814.79833333334,43066.549999999996,0.0,0.0,21672.0,3.0,0.0,0.0,1571.0,0.0,1723.0,27266.0,55060.0,6848.0,3.68,1010.0,4498.0,255300.0,549.0,1067.0,3696.0,2603.0
93282.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.012180818193055,39.748387096774195,8.792302043422733,0.1689655172413793,106.4,8.866666666666667,0.0,25.52258064516129,35.61810752688172,39.748387096774195,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
93283.0,2020.0,0,1.0,0.4558595,0.4558595,1.0,0.37559644786558755,0.37559644786558755,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,1.0183333333333333,6.36,686.0,606404.0,126646.61499999999,48152.73333333334,0.0,0.0,0.0,0.0,13.0,2.0,249.0,227.0,193.0,2129.0,33100.0,1292.0,2.15,78.0,745.0,143900.0,300.0,728.0,814.0,178.0
93285.0,2020.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,1.8283333333333334,5.51,1414.0,1721330.0,136964.53,54509.23333333334,500.0,1.0,63190.0,2.0,743.0,93.0,159.0,383.0,40.0,2415.0,39844.0,2225.0,1.78,186.0,406.0,202800.0,868.0,776.0,993.0,364.0
93286.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.245040168088,37.983870967741936,12.61178809788654,4.090322580645161,157.0,13.083333333333334,0.0,23.98709677419355,34.67109677419354,37.983870967741936,0.0,0.7383333333333333,3.75,1307.0,902047.0,133287.25333333333,47634.666666666664,0.0,0.0,388629.0,2.0,2.0,2.0,1068.0,44.0,194.0,10516.0,47242.0,3074.0,3.52,431.0,2417.0,288300.0,87.0,1035.0,1589.0,1398.0
93287.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,1.7683333333333333,4.0,45.0,52164.0,187913.97999999998,75779.64166666668,0.0,0.0,0.0,0.0,4.0,1.0,13.0,24.0,1.0,134.0,70625.0,91.0,2.23,0.0,13.0,266100.0,31.0,838.0,59.0,1.0
93290.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.012180818193055,39.748387096774195,8.792302043422733,0.1689655172413793,106.4,8.866666666666667,0.0,25.52258064516129,35.61810752688172,39.748387096774195,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
93291.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.012180818193055,39.748387096774195,8.792302043422733,0.1689655172413793,106.4,8.866666666666667,0.0,25.52258064516129,35.61810752688172,39.748387096774195,0.3,0.405,3.19,10292.0,7256858.0,179252.49,67098.12666666666,107785.0,9.0,871369.0,9.0,2.0,0.0,4304.0,3.0,5983.0,63049.0,81502.0,19866.0,3.21,5749.0,7839.0,381600.0,849.0,1440.0,11332.0,7685.0
93292.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.012180818193055,39.748387096774195,8.792302043422733,0.1689655172413793,106.4,8.866666666666667,0.0,25.52258064516129,35.61810752688172,39.748387096774195,0.3,0.4583333333333333,3.31,7575.0,5126764.0,168843.19999999998,60087.64333333333,155604.0,5.0,1326592.0,13.0,1.0,1.0,3526.0,29.0,4018.0,45523.0,80784.0,15028.0,3.14,2705.0,5090.0,330600.0,697.0,1579.0,8920.0,5411.0
93301.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.365,2.16,2286.0,1372903.0,164411.29166666666,63289.755000000005,0.0,0.0,202171.0,6.0,1.0,0.0,857.0,0.0,1429.0,14026.0,40725.0,6202.0,2.35,1181.0,5251.0,264300.0,472.0,1168.0,2216.0,3514.0
93302.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
93303.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
93304.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.365,2.27,8474.0,5029569.0,128532.93666666666,46974.00833333333,99358.0,1.0,1832886.0,21.0,0.0,0.0,2589.0,0.0,5884.0,51457.0,51627.0,16380.0,3.27,2515.0,13964.0,228800.0,781.0,1133.0,6778.0,8821.0
93305.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.365,2.59,5631.0,3435709.0,132393.63999999998,53669.73333333334,0.0,0.0,1583666.0,17.0,3.0,0.0,1770.0,13.0,3845.0,36998.0,41290.0,11824.0,3.16,1273.0,11637.0,245000.0,600.0,1083.0,3830.0,7394.0
93306.0,2020.0,1,1.0,29.90837,29.90837,1.0,3.431027021010427,3.431027021010427,27.3570143464248,37.81290322580645,13.517821511080687,3.609677419354839,136.2,10.476923076923075,0.0,23.725806451612904,35.10575268817204,37.81290322580645,0.5,0.4383333333333333,2.73,26660.0,19547512.0,155531.37166666667,65177.25,31434.0,2.0,2052436.0,36.0,38.0,28.0,10790.0,448.0,15358.0,73370.0,66988.0,23789.0,3.27,5135.0,15002.0,290700.0,1551.0,1344.0,14081.0,8157.0
93307.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.35833333333333334,2.52,11860.0,7275463.0,130550.72499999999,49122.195,97650.0,1.0,1601667.0,26.0,4.0,1.0,3281.0,6.0,8569.0,88233.0,52572.0,24349.0,3.79,2582.0,21850.0,238400.0,1221.0,1227.0,10842.0,12286.0
93308.0,2020.0,0,4.0,177.748472,111.3694,1.0,5.185979633285832,4.72179165840213,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.4283333333333333,2.17,11047.0,7257170.0,144837.75,61067.73,226034.0,2.0,1384614.0,20.0,11.0,0.0,4637.0,55.0,6342.0,55788.0,59511.0,21443.0,2.71,4294.0,11174.0,298000.0,1370.0,1288.0,9868.0,10205.0
93309.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.4683333333333333,2.21,11326.0,7586237.0,164637.98166666666,61295.29,146687.0,1.0,1521475.0,12.0,2.0,0.0,4759.0,8.0,6558.0,63989.0,62143.0,23546.0,2.83,5167.0,10779.0,286600.0,1260.0,1306.0,10769.0,11517.0
93311.0,2020.0,0,1.0,169.9031,169.9031,1.0,5.141096729219758,5.141096729219758,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.4466666666666667,2.09,11601.0,9518653.0,216392.7383333333,76960.87500000001,0.0,0.0,796370.0,6.0,0.0,0.0,4680.0,16.0,6904.0,52505.0,117591.0,17797.0,3.1,7817.0,3479.0,425500.0,1019.0,1944.0,11877.0,4901.0
93312.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.3,2.08,13623.0,11368954.0,194543.00166666668,82716.00666666667,3499.0,1.0,407291.0,7.0,2.0,0.0,5602.0,2.0,8016.0,58265.0,112654.0,19089.0,3.15,7602.0,5341.0,420500.0,707.0,1975.0,14378.0,4004.0
93313.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.3566666666666667,2.14,11250.0,8056892.0,183554.705,61502.13166666666,0.0,0.0,456093.0,7.0,1.0,0.0,3335.0,70.0,7845.0,60331.0,93396.0,17232.0,3.62,5458.0,5886.0,349800.0,617.0,1890.0,12913.0,3702.0
93314.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.3433333333333333,2.26,7234.0,6747764.0,219666.6416666667,99807.33666666667,0.0,0.0,207071.0,4.0,1.0,1.0,3278.0,40.0,3914.0,34997.0,127911.0,11393.0,3.18,5189.0,2675.0,506800.0,413.0,2244.0,9267.0,1713.0
93380.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
93383.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
93384.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.16666666666666666,,1.0,93.0,400.0,2666.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
93385.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
93386.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.0,2.0,1.0,514.0,34333.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
93387.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
93388.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
93389.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
93390.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.49375478927203,37.81290322580645,12.831941045606229,3.609677419354839,136.2,11.35,0.0,23.725806451612904,34.58367741935484,37.81290322580645,0.5,0.16666666666666666,,1.0,81.0,500.0,3333.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
93401.0,2020.0,1,0.0,0.0,0.0,0.0,0.0,0.0,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,0.8616666666666667,2.15,30176.0,20044268.0,297736.0466666667,113205.36166666668,0.0,0.0,216568.0,12.0,556.0,64.0,16400.0,908.0,12252.0,29995.0,95386.0,14363.0,2.17,6529.0,4421.0,943500.0,903.0,1974.0,6380.0,7080.0
93402.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,0.8933333333333334,3.12,3980.0,3043361.0,249730.51833333334,90758.76000000001,0.0,0.0,1456.0,1.0,67.0,5.0,2196.0,296.0,1416.0,15085.0,103839.0,6586.0,2.4,3457.0,1253.0,729200.0,354.0,1970.0,4346.0,1886.0
93403.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,0.0,2.0,0.0,4.0,0.0,833.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
93405.0,2020.0,1,3.0,58.584271,51.21738,1.0,4.0873916298451185,3.955415389664549,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,0.9933333333333333,2.09,15468.0,8710794.0,283575.195,96996.04333333333,0.0,0.0,11556.0,3.0,264.0,39.0,8310.0,1065.0,5790.0,23856.0,52481.0,9687.0,2.62,2790.0,10073.0,897800.0,1129.0,1934.0,2799.0,5759.0
93406.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
93407.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,0.41333333333333333,6.0,5.0,665.0,1847.9333333333334,12380.678333333335,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,348.0,,16.0,,0.0,16.0,,0.0,,0.0,16.0
93408.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,
93409.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,
93410.0,2020.0,1,0.0,0.0,0.0,0.0,0.0,0.0,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,0.14166666666666666,3.78,25.0,3154.0,421.115,3769.3366666666666,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,4.0,7038.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0
93412.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,0.16666666666666666,6.0,1.0,630.0,21816.666666666668,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
93420.0,2020.0,1,3.0,269.370855,205.1924,1.0,5.5997945535963005,5.328809713483627,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,1.1466666666666667,3.69,14388.0,13112330.0,271065.5366666667,110957.65833333333,448000.0,2.0,2362520.0,8.0,992.0,72.0,7584.0,1740.0,3996.0,32016.0,106718.0,13823.0,2.5,6490.0,2378.0,872200.0,1181.0,2039.0,8367.0,4275.0
93421.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,0.7666666666666666,3.0,11.0,7931.0,205680.21333333335,86627.80666666666,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,,,,,,,,,,,
93422.0,2020.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.014523853664567,26.61935483870968,8.939061302681992,4.374193548387097,210.7,17.558333333333334,0.0,9.438709677419357,24.690451612903228,26.61935483870968,3.6,1.3716666666666668,3.27,7981.0,6674409.0,238954.30666666664,94935.26000000001,0.0,0.0,389561.0,9.0,802.0,29.0,4306.0,2092.0,752.0,33512.0,89916.0,13702.0,2.51,5016.0,3238.0,692100.0,596.0,2000.0,8499.0,4607.0
